,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission
54520,"Gambia, The",nuclear,2019,,,5.2609,2349.08,3.544654290190202,1.5827475336919539,0.0
54521,"Gambia, The",renewables_n_other,2019,2.76024e-05,2.76024e-05,5.2609,2349.08,3.544654290190202,1.5827475336919539,0.0
54522,Georgia,all_energy_types,2019,0.2529390632559227,0.08078560311483281,53.4418,3995.69,63.30297476929459,4.732981734446121,9.84778636
54523,Georgia,coal,2019,0.006197122274530369,0.00025950204129554885,53.4418,3995.69,63.30297476929459,4.732981734446121,1.2947240081505575
54524,Georgia,natural_gas,2019,0.09407919079376,0.00029965052569999904,53.4418,3995.69,63.30297476929459,4.732981734446121,4.409477267
54525,Georgia,petroleum_n_other_liquids,2019,0.0642258127,0.0007343878278372637,53.4418,3995.69,63.30297476929459,4.732981734446121,4.143585084567442
54526,Georgia,nuclear,2019,,,53.4418,3995.69,63.30297476929459,4.732981734446121,0.0
54527,Georgia,renewables_n_other,2019,0.08843693748763234,0.07949206272,53.4418,3995.69,63.30297476929459,4.732981734446121,0.0
54528,Germany,all_energy_types,2019,13.533301071094243,4.5289234050846785,4182.05,83111.4,162.83327041891056,3.236044779735834,781.596225481
54529,Germany,coal,2019,2.2432201152483975,1.1795020713601667,4182.05,83111.4,162.83327041891056,3.236044779735834,290.79839559358606
54530,Germany,natural_gas,2019,3.6221905902728904,0.18987045781814682,4182.05,83111.4,162.83327041891056,3.236044779735834,179.713748887
54531,Germany,petroleum_n_other_liquids,2019,4.80431109560483,0.0815682763463654,4182.05,83111.4,162.83327041891056,3.236044779735834,311.084081
54532,Germany,nuclear,2019,0.709333119,0.709333119,4182.05,83111.4,162.83327041891056,3.236044779735834,0.0
54533,Germany,renewables_n_other,2019,2.1542461509681257,2.36864948056,4182.05,83111.4,162.83327041891056,3.236044779735834,0.0
54534,"Germany, East",all_energy_types,2019,,,,,,,
54535,"Germany, East",coal,2019,,,,,,,
54536,"Germany, East",natural_gas,2019,,,,,,,
54537,"Germany, East",petroleum_n_other_liquids,2019,,,,,,,
54538,"Germany, East",nuclear,2019,,,,,,,0.0
54539,"Germany, East",renewables_n_other,2019,,,,,,,0.0
54540,"Germany, West",all_energy_types,2019,,,,,,,
54541,"Germany, West",coal,2019,,,,,,,
54542,"Germany, West",natural_gas,2019,,,,,,,
54543,"Germany, West",petroleum_n_other_liquids,2019,,,,,,,
54544,"Germany, West",nuclear,2019,,,,,,,0.0
54545,"Germany, West",renewables_n_other,2019,,,,,,,0.0
54546,Ghana,all_energy_types,2019,0.3419199201387959,0.5592951214360795,183.3466,30422.45,11.23906589176072,1.8648827965110666,17.630249841
54547,Ghana,coal,2019,0.0016689986780251188,0.0,183.3466,30422.45,11.23906589176072,1.8648827965110666,0.1158777970088052
54548,Ghana,natural_gas,2019,0.0822523628327708,0.05910949339607958,183.3466,30422.45,11.23906589176072,1.8648827965110666,3.077682044
54549,Ghana,petroleum_n_other_liquids,2019,0.1955908743,0.433332107712,183.3466,30422.45,11.23906589176072,1.8648827965110666,14.43669
54550,Ghana,nuclear,2019,,,183.3466,30422.45,11.23906589176072,1.8648827965110666,0.0
54551,Ghana,renewables_n_other,2019,0.062407684328,0.066853520328,183.3466,30422.45,11.23906589176072,1.8648827965110666,0.0
54552,Gibraltar,all_energy_types,2019,0.19150255921288,0.0,,,0.0,0.0,13.83733
54553,Gibraltar,coal,2019,0.0,0.0,,,0.0,0.0,0.0
54554,Gibraltar,natural_gas,2019,0.00208309701288,0.0,,,0.0,0.0,0.0
54555,Gibraltar,petroleum_n_other_liquids,2019,0.1894194622,0.0,,,0.0,0.0,13.837330000010633
54556,Gibraltar,nuclear,2019,,,,,0.0,0.0,0.0
54557,Gibraltar,renewables_n_other,2019,0.0,0.0,,,0.0,0.0,0.0
54558,Greece,all_energy_types,2019,1.1580923347440768,0.2946145901036986,300.5935,10720.85,108.02243616355761,3.85268588556997,73.672821577
54559,Greece,coal,2019,0.13819830962964003,0.13396788661888862,300.5935,10720.85,108.02243616355761,3.85268588556997,19.062633199432934
54560,Greece,natural_gas,2019,0.19522195380650678,0.0005845686037370004,300.5935,10720.85,108.02243616355761,3.85268588556997,9.556520378
54561,Greece,petroleum_n_other_liquids,2019,0.644989610721675,0.007245243681073015,300.5935,10720.85,108.02243616355761,3.85268588556997,45.053668
54562,Greece,nuclear,2019,,,300.5935,10720.85,108.02243616355761,3.85268588556997,0.0
54563,Greece,renewables_n_other,2019,0.1796824605862549,0.1528168912,300.5935,10720.85,108.02243616355761,3.85268588556997,0.0
54564,Greenland,all_energy_types,2019,0.0120167632,0.0035616,5.17249,56.6932,,,0.612110253
54565,Greenland,coal,2019,0.0,0.0,5.17249,56.6932,,,0.0
54566,Greenland,natural_gas,2019,0.0,0.0,5.17249,56.6932,,,0.0
54567,Greenland,petroleum_n_other_liquids,2019,0.0084551632,0.0,5.17249,56.6932,,,0.612110253
54568,Greenland,nuclear,2019,,,5.17249,56.6932,,,0.0
54569,Greenland,renewables_n_other,2019,0.0035616,0.0035616,5.17249,56.6932,,,0.0
54570,Grenada,all_energy_types,2019,0.00445630588,3.111948e-05,1.78501,111.971,39.79875039072617,2.496515918678327,0.317136381
54571,Grenada,coal,2019,0.0,0.0,1.78501,111.971,39.79875039072617,2.496515918678327,0.0
54572,Grenada,natural_gas,2019,0.0,0.0,1.78501,111.971,39.79875039072617,2.496515918678327,0.0
54573,Grenada,petroleum_n_other_liquids,2019,0.0044251864,0.0,1.78501,111.971,39.79875039072617,2.496515918678327,0.3171363812827329
54574,Grenada,nuclear,2019,,,1.78501,111.971,39.79875039072617,2.496515918678327,0.0
54575,Grenada,renewables_n_other,2019,3.111948e-05,3.111948e-05,1.78501,111.971,39.79875039072617,2.496515918678327,0.0
54576,Guadeloupe,all_energy_types,2019,0.0293243893,0.0019802496,10.8742,399.978,73.31500557530664,2.6966939453017233,1.90047837
54577,Guadeloupe,coal,2019,0.0,0.0,10.8742,399.978,73.31500557530664,2.6966939453017233,0.0
54578,Guadeloupe,natural_gas,2019,0.0,0.0,10.8742,399.978,73.31500557530664,2.6966939453017233,0.0
54579,Guadeloupe,petroleum_n_other_liquids,2019,0.0273441397,0.0,10.8742,399.978,73.31500557530664,2.6966939453017233,1.90047837
54580,Guadeloupe,nuclear,2019,,,10.8742,399.978,73.31500557530664,2.6966939453017233,0.0
54581,Guadeloupe,renewables_n_other,2019,0.0019802496,0.0019802496,10.8742,399.978,73.31500557530664,2.6966939453017233,0.0
54582,Guam,all_energy_types,2019,0.025556986999932238,0.000605472,,167.294,152.7669073602893,0.0,1.82829707
54583,Guam,coal,2019,0.0,0.0,,167.294,152.7669073602893,0.0,0.0
54584,Guam,natural_gas,2019,0.0,0.0,,167.294,152.7669073602893,0.0,0.0
54585,Guam,petroleum_n_other_liquids,2019,0.02495151499993224,0.0,,167.294,152.7669073602893,0.0,1.8282970696353515
54586,Guam,nuclear,2019,,,,167.294,152.7669073602893,0.0,0.0
54587,Guam,renewables_n_other,2019,0.000605472,0.000605472,,167.294,152.7669073602893,0.0,0.0
54588,Guatemala,all_energy_types,2019,0.34127249318700514,0.09236489661374467,144.896,17582.0,19.410334045444497,2.355292714685051,19.708437412
54589,Guatemala,coal,2019,0.05398351100700515,0.0,144.896,17582.0,19.410334045444497,2.355292714685051,5.290207412189061
54590,Guatemala,natural_gas,2019,0.0,0.0,144.896,17582.0,19.410334045444497,2.355292714685051,0.0
54591,Guatemala,petroleum_n_other_liquids,2019,0.2189312405,0.01915251999974467,144.896,17582.0,19.410334045444497,2.355292714685051,14.41823
54592,Guatemala,nuclear,2019,,,144.896,17582.0,19.410334045444497,2.355292714685051,0.0
54593,Guatemala,renewables_n_other,2019,0.06835774168,0.073212376614,144.896,17582.0,19.410334045444497,2.355292714685051,0.0
54594,Guinea,all_energy_types,2019,0.0528053037,0.011673144,28.567,12777.7,4.132614140259984,1.8484721426821158,2.980732599
54595,Guinea,coal,2019,0.0,0.0,28.567,12777.7,4.132614140259984,1.8484721426821158,0.0
54596,Guinea,natural_gas,2019,0.0,0.0,28.567,12777.7,4.132614140259984,1.8484721426821158,0.0
54597,Guinea,petroleum_n_other_liquids,2019,0.0411321597,0.0,28.567,12777.7,4.132614140259984,1.8484721426821158,2.980732599112638
54598,Guinea,nuclear,2019,,,28.567,12777.7,4.132614140259984,1.8484721426821158,0.0
54599,Guinea,renewables_n_other,2019,0.011673144,0.011673144,28.567,12777.7,4.132614140259984,1.8484721426821158,0.0
54600,Guinea-Bissau,all_energy_types,2019,0.0047274664,1.7808e-05,3.63339,1921.84,2.459864712983391,1.3011172486300673,0.341846886
54601,Guinea-Bissau,coal,2019,0.0,0.0,3.63339,1921.84,2.459864712983391,1.3011172486300673,0.0
54602,Guinea-Bissau,natural_gas,2019,0.0,0.0,3.63339,1921.84,2.459864712983391,1.3011172486300673,0.0
54603,Guinea-Bissau,petroleum_n_other_liquids,2019,0.0047096584,0.0,3.63339,1921.84,2.459864712983391,1.3011172486300673,0.34184688575332006
54604,Guinea-Bissau,nuclear,2019,,,3.63339,1921.84,2.459864712983391,1.3011172486300673,0.0
54605,Guinea-Bissau,renewables_n_other,2019,1.7808e-05,1.7808e-05,3.63339,1921.84,2.459864712983391,1.3011172486300673,0.0
54606,Guyana,all_energy_types,2019,0.0380496592,0.0002439696,10.1827,782.779,48.608431243045615,3.7366964753945417,2.321942783
54607,Guyana,coal,2019,0.0,0.0,10.1827,782.779,48.608431243045615,3.7366964753945417,0.0
54608,Guyana,natural_gas,2019,0.0,0.0,10.1827,782.779,48.608431243045615,3.7366964753945417,0.0
54609,Guyana,petroleum_n_other_liquids,2019,0.0378056896,0.0,10.1827,782.779,48.608431243045615,3.7366964753945417,2.3219427825563845
54610,Guyana,nuclear,2019,,,10.1827,782.779,48.608431243045615,3.7366964753945417,0.0
54611,Guyana,renewables_n_other,2019,0.0002439696,0.0002439696,10.1827,782.779,48.608431243045615,3.7366964753945417,0.0
54612,Haiti,all_energy_types,2019,0.044718044,0.001193136,31.908,11262.5,3.970525549389567,1.4014680957753543,3.457576199
54613,Haiti,coal,2019,0.0,0.0,31.908,11262.5,3.970525549389567,1.4014680957753543,0.0
54614,Haiti,natural_gas,2019,4.368e-05,0.0,31.908,11262.5,3.970525549389567,1.4014680957753543,0.001166059
54615,Haiti,petroleum_n_other_liquids,2019,0.043481228,0.0,31.908,11262.5,3.970525549389567,1.4014680957753543,3.456410139964942
54616,Haiti,nuclear,2019,,,31.908,11262.5,3.970525549389567,1.4014680957753543,0.0
54617,Haiti,renewables_n_other,2019,0.001193136,0.001193136,31.908,11262.5,3.970525549389567,1.4014680957753543,0.0
54618,Hawaiian Trade Zone,all_energy_types,2019,,,,,,,
54619,Hawaiian Trade Zone,coal,2019,,,,,,,
54620,Hawaiian Trade Zone,natural_gas,2019,,,,,,,
54621,Hawaiian Trade Zone,petroleum_n_other_liquids,2019,,,,,,,
54622,Hawaiian Trade Zone,nuclear,2019,,,,,,,0.0
54623,Hawaiian Trade Zone,renewables_n_other,2019,,,,,,,0.0
54624,Honduras,all_energy_types,2019,0.192975672908343,0.056638344,51.0377,9746.08,19.800337459608684,3.7810417183443414,10.050869894
54625,Honduras,coal,2019,0.0006561404062775588,0.0,51.0377,9746.08,19.800337459608684,3.7810417183443414,0.0474058938785291
54626,Honduras,natural_gas,2019,0.0,0.0,51.0377,9746.08,19.800337459608684,3.7810417183443414,0.0
54627,Honduras,petroleum_n_other_liquids,2019,0.1348375232,0.0,51.0377,9746.08,19.800337459608684,3.7810417183443414,10.003464
54628,Honduras,nuclear,2019,,,51.0377,9746.08,19.800337459608684,3.7810417183443414,0.0
54629,Honduras,renewables_n_other,2019,0.05748200930206543,0.056638344,51.0377,9746.08,19.800337459608684,3.7810417183443414,0.0
54630,Hong Kong,all_energy_types,2019,1.2804856786532355,0.001301616,441.164,7444.312,172.00859913625806,2.9025162494066503,97.454364217
54631,Hong Kong,coal,2019,0.2524914066330355,0.0,441.164,7444.312,172.00859913625806,2.9025162494066503,24.55882493945551
54632,Hong Kong,natural_gas,2019,0.1222183376202,0.0,441.164,7444.312,172.00859913625806,2.9025162494066503,6.398229698
54633,Hong Kong,petroleum_n_other_liquids,2019,0.8624155504,0.0,441.164,7444.312,172.00859913625806,2.9025162494066503,66.49730957966878
54634,Hong Kong,nuclear,2019,,,441.164,7444.312,172.00859913625806,2.9025162494066503,0.0
54635,Hong Kong,renewables_n_other,2019,0.043360384,0.001301616,441.164,7444.312,172.00859913625806,2.9025162494066503,0.0
54636,Hungary,all_energy_types,2019,1.057309327657573,0.3706087276472865,309.9521,9770.737,108.21182963553035,3.4112023362886488,49.473804477
54637,Hungary,coal,2019,0.08701703173364093,0.04538688511164862,309.9521,9770.737,108.21182963553035,3.4112023362886488,9.423676958379259
54638,Hungary,natural_gas,2019,0.3679115879105127,0.0580792583227144,309.9521,9770.737,108.21182963553035,3.4112023362886488,19.169262519
54639,Hungary,petroleum_n_other_liquids,2019,0.366581589928215,0.04829323602292343,309.9521,9770.737,108.21182963553035,3.4112023362886488,20.880865
54640,Hungary,nuclear,2019,0.15515026395,0.15515026395,309.9521,9770.737,108.21182963553035,3.4112023362886488,0.0
54641,Hungary,renewables_n_other,2019,0.08064885413520419,0.06369908424,309.9521,9770.737,108.21182963553035,3.4112023362886488,0.0
54642,Iceland,all_energy_types,2019,0.2176014661341176,0.17228714664,19.3761,338.965,,,3.871221764
54643,Iceland,coal,2019,0.003984045805987033,0.0,19.3761,338.965,,,0.48240476422555295
54644,Iceland,natural_gas,2019,0.0,0.0,19.3761,338.965,,,0.0
54645,Iceland,petroleum_n_other_liquids,2019,0.04093214121068,0.0,19.3761,338.965,,,3.388817
54646,Iceland,nuclear,2019,,,19.3761,338.965,,,0.0
54647,Iceland,renewables_n_other,2019,0.17268527911745055,0.17228714664,19.3761,338.965,,,0.0
54648,India,all_energy_types,2019,31.782739499292763,17.785372015287077,9310.29,1368140.0,23.230619307448627,3.413721752952138,2308.332020002
54649,India,coal,2019,16.265289336918254,11.666315540161754,9310.29,1368140.0,23.230619307448627,3.413721752952138,1589.0420064152586
54650,India,natural_gas,2019,2.346637483943972,1.15808206179,9310.29,1368140.0,23.230619307448627,3.413721752952138,121.482030288
54651,India,petroleum_n_other_liquids,2019,9.8127364638,1.6187339493353223,9310.29,1368140.0,23.230619307448627,3.413721752952138,597.8079832986332
54652,India,nuclear,2019,0.4921392,0.4921392,9310.29,1368140.0,23.230619307448627,3.413721752952138,0.0
54653,India,renewables_n_other,2019,2.8659370146305374,2.850101264,9310.29,1368140.0,23.230619307448627,3.413721752952138,0.0
54654,Indonesia,all_energy_types,2019,8.042739296391945,17.05915167742517,3227.667,270984.0,29.679757094116052,2.4918119794860947,529.404672898
54655,Indonesia,coal,2019,2.7727212296875807,12.17761270925171,3227.667,270984.0,29.679757094116052,2.4918119794860947,222.12920349870606
54656,Indonesia,natural_gas,2019,1.6385802499699547,2.58062041485,3227.667,270984.0,29.679757094116052,2.4918119794860947,88.995819736
54657,Indonesia,petroleum_n_other_liquids,2019,3.1774675436,1.5943754167634594,3227.667,270984.0,29.679757094116052,2.4918119794860947,218.27964966292683
54658,Indonesia,nuclear,2019,,,3227.667,270984.0,29.679757094116052,2.4918119794860947,0.0
54659,Indonesia,renewables_n_other,2019,0.45397027313440896,0.70654313656,3227.667,270984.0,29.679757094116052,2.4918119794860947,0.0
54660,Iran,all_energy_types,2019,12.063298399615197,16.054438293434764,1099.27,82886.6,145.53979050431792,10.973917599511672,642.964293906
54661,Iran,coal,2019,0.048242992165983475,0.042293513448585,1099.27,82886.6,145.53979050431792,10.973917599511672,5.215887777955595
54662,Iran,natural_gas,2019,8.230581103008,8.859222844032,1099.27,82886.6,145.53979050431792,10.973917599511672,429.261775922
54663,Iran,petroleum_n_other_liquids,2019,3.4538222319,6.81550810395418,1099.27,82886.6,145.53979050431792,10.973917599511672,208.486630206
54664,Iran,nuclear,2019,0.060648574,0.060648574,1099.27,82886.6,145.53979050431792,10.973917599511672,0.0
54665,Iran,renewables_n_other,2019,0.2700034985412134,0.276765258,1099.27,82886.6,145.53979050431792,10.973917599511672,0.0
54666,Iraq,all_energy_types,2019,2.483367381359099,10.604831951884652,426.217,39309.8,63.174256326898096,5.826532919520101,154.661243618
54667,Iraq,coal,2019,0.0,0.0,426.217,39309.8,63.174256326898096,5.826532919520101,0.0
54668,Iraq,natural_gas,2019,0.6660641637590988,0.3960261009749986,426.217,39309.8,63.174256326898096,5.826532919520101,28.345596618
54669,Iraq,petroleum_n_other_liquids,2019,1.7465720176,10.186456810909654,426.217,39309.8,63.174256326898096,5.826532919520101,126.315647
54670,Iraq,nuclear,2019,,,426.217,39309.8,63.174256326898096,5.826532919520101,0.0
54671,Iraq,renewables_n_other,2019,0.0707312,0.02234904,426.217,39309.8,63.174256326898096,5.826532919520101,0.0
54672,Ireland,all_energy_types,2019,0.6605973345313404,0.2035954748406646,416.234,4941.865,133.67369091048428,1.587081628438187,37.056083624
54673,Ireland,coal,2019,0.014593955636093382,0.0,416.234,4941.865,133.67369091048428,1.587081628438187,3.125458784116371
54674,Ireland,natural_gas,2019,0.20666947281515852,0.0950034613206646,416.234,4941.865,133.67369091048428,1.587081628438187,10.81668384
54675,Ireland,petroleum_n_other_liquids,2019,0.32921983821604,0.0,416.234,4941.865,133.67369091048428,1.587081628438187,23.113941
54676,Ireland,nuclear,2019,,,416.234,4941.865,133.67369091048428,1.587081628438187,0.0
54677,Ireland,renewables_n_other,2019,0.11011406786404847,0.10859201352,416.234,4941.865,133.67369091048428,1.587081628438187,0.0
54678,Israel,all_energy_types,2019,0.9650156144360087,0.41183789892540273,349.752,8518.31,113.28721476865819,2.7591425193737527,64.594443709
54679,Israel,coal,2019,0.146335553307024,0.0,349.752,8518.31,113.28721476865819,2.7591425193737527,18.19695132367819
54680,Israel,natural_gas,2019,0.3396959658073247,0.3808680061254027,349.752,8518.31,113.28721476865819,2.7591425193737527,17.471345385
54681,Israel,petroleum_n_other_liquids,2019,0.46954733452166,0.0,349.752,8518.31,113.28721476865819,2.7591425193737527,28.926147
54682,Israel,nuclear,2019,,,349.752,8518.31,113.28721476865819,2.7591425193737527,0.0
54683,Israel,renewables_n_other,2019,0.0094367608,0.0309698928,349.752,8518.31,113.28721476865819,2.7591425193737527,0.0
54684,Italy,all_energy_types,2019,6.7233638597735474,1.4434116058284985,2340.371,59910.75,112.22299603616293,2.8727769485152344,339.577060466
54685,Italy,coal,2019,0.2809047631367855,0.0,2340.371,59910.75,112.22299603616293,2.8727769485152344,35.884054019845976
54686,Italy,natural_gas,2019,2.6834494328733443,0.17344099156899162,2340.371,59910.75,112.22299603616293,2.8727769485152344,139.280288446
54687,Italy,petroleum_n_other_liquids,2019,2.571070996222505,0.17454529329950683,2340.371,59910.75,112.22299603616293,2.8727769485152344,164.412718
54688,Italy,nuclear,2019,,,2340.371,59910.75,112.22299603616293,2.8727769485152344,0.0
54689,Italy,renewables_n_other,2019,1.1879386675409132,1.09542532096,2340.371,59910.75,112.22299603616293,2.8727769485152344,0.0
54690,Jamaica,all_energy_types,2019,0.14650051108928164,0.004443096,26.7529,2947.72,49.69960209561344,5.476060953738909,8.071670366
54691,Jamaica,coal,2019,0.0018979498481666898,0.0,26.7529,2947.72,49.69960209561344,5.476060953738909,0.1654057613087114
54692,Jamaica,natural_gas,2019,0.010339352941114951,0.0,26.7529,2947.72,49.69960209561344,5.476060953738909,0.191445619
54693,Jamaica,petroleum_n_other_liquids,2019,0.1298201123,0.0,26.7529,2947.72,49.69960209561344,5.476060953738909,7.7148189852222115
54694,Jamaica,nuclear,2019,,,26.7529,2947.72,49.69960209561344,5.476060953738909,0.0
54695,Jamaica,renewables_n_other,2019,0.004443096,0.004443096,26.7529,2947.72,49.69960209561344,5.476060953738909,0.0
54696,Japan,all_energy_types,2019,18.98367230131041,2.77044094852106,5359.05,126840.2,149.66605462077806,3.5423577502188657,1140.949687525
54697,Japan,coal,2019,4.7139067208243555,0.019615618013355172,5359.05,126840.2,149.66605462077806,3.5423577502188657,446.590770496759
54698,Japan,natural_gas,2019,4.141240819922751,0.08527531752101475,5359.05,126840.2,149.66605462077806,3.5423577502188657,231.746561028
54699,Japan,petroleum_n_other_liquids,2019,7.509242837294065,0.0191113900266903,5359.05,126840.2,149.66605462077806,3.5423577502188657,462.612356
54700,Japan,nuclear,2019,0.660826602,0.660826602,5359.05,126840.2,149.66605462077806,3.5423577502188657,0.0
54701,Japan,renewables_n_other,2019,1.9584553212692406,1.98561202096,5359.05,126840.2,149.66605462077806,3.5423577502188657,0.0
54702,Jordan,all_energy_types,2019,0.3958256401202212,0.030322157154584636,94.7813,10064.0,39.33084659382166,4.17619973687026,24.328952101
54703,Jordan,coal,2019,0.0021402929775400513,0.0,94.7813,10064.0,39.33084659382166,4.17619973687026,0.43203880958638446
54704,Jordan,natural_gas,2019,0.1376401668258,0.003428768192836,94.7813,10064.0,39.33084659382166,4.17619973687026,8.353029733
54705,Jordan,petroleum_n_other_liquids,2019,0.2272075742,4.7828961748634165e-05,94.7813,10064.0,39.33084659382166,4.17619973687026,15.543883558
54706,Jordan,nuclear,2019,,,94.7813,10064.0,39.33084659382166,4.17619973687026,0.0
54707,Jordan,renewables_n_other,2019,0.02883760611688114,0.02684556,94.7813,10064.0,39.33084659382166,4.17619973687026,0.0
54708,Kazakhstan,all_energy_types,2019,3.352725527721704,8.140283907626134,464.79,18544.5,180.79352518114288,7.213420098800972,269.713173947
54709,Kazakhstan,coal,2019,2.0630937222964345,2.848568480315047,464.79,18544.5,180.79352518114288,7.213420098800972,196.3053833563759
54710,Kazakhstan,natural_gas,2019,0.5382413867444981,1.0399146841957978,464.79,18544.5,180.79352518114288,7.213420098800972,30.408378591
54711,Kazakhstan,petroleum_n_other_liquids,2019,0.6263330321,4.150441346795289,464.79,18544.5,180.79352518114288,7.213420098800972,42.999412
54712,Kazakhstan,nuclear,2019,,,464.79,18544.5,180.79352518114288,7.213420098800972,0.0
54713,Kazakhstan,renewables_n_other,2019,0.1250573865807712,0.10135939632,464.79,18544.5,180.79352518114288,7.213420098800972,0.0
54714,Kenya,all_energy_types,2019,0.33172224018206303,0.084338688,211.4738,52587.9,6.307957537419502,1.5686209836966234,18.746653189
54715,Kenya,coal,2019,0.012858561876886044,0.0,211.4738,52587.9,6.307957537419502,1.5686209836966234,1.5256371886437
54716,Kenya,natural_gas,2019,0.0,0.0,211.4738,52587.9,6.307957537419502,1.5686209836966234,0.0
54717,Kenya,petroleum_n_other_liquids,2019,0.2336319886,0.0,211.4738,52587.9,6.307957537419502,1.5686209836966234,17.221016
54718,Kenya,nuclear,2019,,,211.4738,52587.9,6.307957537419502,1.5686209836966234,0.0
54719,Kenya,renewables_n_other,2019,0.08523168970517696,0.084338688,211.4738,52587.9,6.307957537419502,1.5686209836966234,0.0
54720,Kiribati,all_energy_types,2019,0.001099096948,4.3068648e-05,0.234263,117.742,9.33479088175842,4.691722329177036,0.07528207
54721,Kiribati,coal,2019,0.0,0.0,0.234263,117.742,9.33479088175842,4.691722329177036,0.0
54722,Kiribati,natural_gas,2019,0.0,0.0,0.234263,117.742,9.33479088175842,4.691722329177036,0.0
54723,Kiribati,petroleum_n_other_liquids,2019,0.0010560283,0.0,0.234263,117.742,9.33479088175842,4.691722329177036,0.07528207
54724,Kiribati,nuclear,2019,,,0.234263,117.742,9.33479088175842,4.691722329177036,0.0
54725,Kiribati,renewables_n_other,2019,4.3068648e-05,4.3068648e-05,0.234263,117.742,9.33479088175842,4.691722329177036,0.0
54726,Kosovo,all_energy_types,2019,0.09205948325140109,0.06551335021403694,20.2266,1794.25,51.308058103052026,4.551406724382797,7.7258036
54727,Kosovo,coal,2019,0.0627557667514011,0.06276290461403694,20.2266,1794.25,51.308058103052026,4.551406724382797,5.807271599751648
54728,Kosovo,natural_gas,2019,0.0,0.0,20.2266,1794.25,51.308058103052026,4.551406724382797,0.0
54729,Kosovo,petroleum_n_other_liquids,2019,0.0264747949,0.0,20.2266,1794.25,51.308058103052026,4.551406724382797,1.9185320000051107
54730,Kosovo,nuclear,2019,,,20.2266,1794.25,51.308058103052026,4.551406724382797,0.0
54731,Kosovo,renewables_n_other,2019,0.0028289216,0.0027504456,20.2266,1794.25,51.308058103052026,4.551406724382797,0.0
54732,Kuwait,all_energy_types,2019,1.6070404956704598,7.123551451550373,180.991,4199.08,382.7125217120083,8.879118274778634,92.889166266
54733,Kuwait,coal,2019,0.00602463377070383,0.0,180.991,4199.08,382.7125217120083,8.879118274778634,0.7460301475862796
54734,Kuwait,natural_gas,2019,0.8993299471506,0.7213696614294,180.991,4199.08,382.7125217120083,8.879118274778634,42.757806406
54735,Kuwait,petroleum_n_other_liquids,2019,0.7010607131,6.401683166120973,180.991,4199.08,382.7125217120083,8.879118274778634,49.385329712
54736,Kuwait,nuclear,2019,,,180.991,4199.08,382.7125217120083,8.879118274778634,0.0
54737,Kuwait,renewables_n_other,2019,0.0006252016491560069,0.000498624,180.991,4199.08,382.7125217120083,8.879118274778634,0.0
54738,Kyrgyzstan,all_energy_types,2019,0.2249357187795634,0.1648401510169143,29.7684,6412.7,35.07660092933763,7.556191087850317,9.123794565
54739,Kyrgyzstan,coal,2019,0.030788228187587533,0.04010939654847395,29.7684,6412.7,35.07660092933763,7.556191087850317,3.2173884958708436
54740,Kyrgyzstan,natural_gas,2019,0.0076847118057150315,0.000944791903974,29.7684,6412.7,35.07660092933763,7.556191087850317,0.428538069
54741,Kyrgyzstan,petroleum_n_other_liquids,2019,0.0644343954,0.0017516563244663456,29.7684,6412.7,35.07660092933763,7.556191087850317,5.477868
54742,Kyrgyzstan,nuclear,2019,,,29.7684,6412.7,35.07660092933763,7.556191087850317,0.0
54743,Kyrgyzstan,renewables_n_other,2019,0.12202838338626083,0.12203430624,29.7684,6412.7,35.07660092933763,7.556191087850317,0.0
54744,Laos,all_energy_types,2019,0.5247100624195927,0.4950702490739813,53.3016,7168.05,73.20122800756032,9.844170952083854,29.94530902
54745,Laos,coal,2019,0.3897723186195927,0.3221723770739813,53.3016,7168.05,73.20122800756032,9.844170952083854,26.41664734454518
54746,Laos,natural_gas,2019,0.0,0.0,53.3016,7168.05,73.20122800756032,9.844170952083854,0.0
54747,Laos,petroleum_n_other_liquids,2019,0.0397276998,0.0,53.3016,7168.05,73.20122800756032,9.844170952083854,3.5286616758501044
54748,Laos,nuclear,2019,,,53.3016,7168.05,73.20122800756032,9.844170952083854,0.0
54749,Laos,renewables_n_other,2019,0.095210044,0.172897872,53.3016,7168.05,73.20122800756032,9.844170952083854,0.0
54750,Latvia,all_energy_types,2019,0.1651698668090886,0.03134387168,55.5939,1906.29,86.64466938875438,2.9710070135228612,7.87244579
54751,Latvia,coal,2019,0.0015977521408971403,0.0,55.5939,1906.29,86.64466938875438,2.9710070135228612,0.17267888109162388
54752,Latvia,natural_gas,2019,0.04915135752737187,0.0,55.5939,1906.29,86.64466938875438,2.9710070135228612,2.758339909
54753,Latvia,petroleum_n_other_liquids,2019,0.08237148784267,0.0,55.5939,1906.29,86.64466938875438,2.9710070135228612,4.941427
54754,Latvia,nuclear,2019,,,55.5939,1906.29,86.64466938875438,2.9710070135228612,0.0
54755,Latvia,renewables_n_other,2019,0.032049269298149594,0.03134387168,55.5939,1906.29,86.64466938875438,2.9710070135228612,0.0
54756,Lebanon,all_energy_types,2019,0.36524698732934874,0.00703416,92.4576,6823.42,53.52843403005365,3.9504268694985454,25.478354557
54757,Lebanon,coal,2019,0.00598582672934871,0.0,92.4576,6823.42,53.52843403005365,3.9504268694985454,0.3903248119126653
